run_code,company_id,date,file_type,taxonomy,balance_sheet_date,companies_house_registered_number,entity_current_legal_name,company_dormant,average_number_employees_during_period,period_start,period_end,tangible_fixed_assets,debtors,cash_bank_in_hand,current_assets,creditors_due_within_one_year,creditors_due_after_one_year,net_current_assets_liabilities,total_assets_less_current_liabilities,net_assets_liabilities_including_pension_asset_liability,called_up_share_capital,profit_loss_account_reserve,shareholder_funds,turnover_gross_operating_revenue,other_operating_income,cost_sales,gross_profit_loss,administrative_expenses,raw_materials_consumables,staff_costs,depreciation_other_amounts_written_off_tangible_intangible_fixed_assets,other_operating_charges_format2,operating_profit_loss,profit_loss_on_ordinary_activities_before_tax,tax_on_profit_or_loss_on_ordinary_activities,profit_loss_for_period,error,zip_url,revenue_per_employee
Prod223_3873,00036148,2024-07-31,html,,2024-07-31,00036148,Walsall Business Support Limited,False,4.0,2024-07-31,2024-07-31,,690.0,29386.0,30076.0,,,24265.0,2266083.0,2194597.0,,,214458.0,,,,,,,,,,,,,,,,
Prod223_3873,00036148,2024-07-31,html,,2024-07-31,00036148,Walsall Business Support Limited,False,4.0,2023-07-31,2023-07-31,,0.0,861331.0,861331.0,,,856050.0,2193957.0,2178717.0,,,64970.0,,,,,,,,,,,,,,,,
Prod223_3873,00153538,2024-10-14,html,,2024-10-14,00153538,MALDEN BOWLING GREEN COMPANY LIMITED(THE),False,0.0,2024-10-14,2024-10-14,21898.0,,,996.0,,,996.0,22894.0,22894.0,,,22894.0,,,,,,,,,,,,,,,,
Prod223_3873,00153538,2024-10-14,html,,2024-10-14,00153538,MALDEN BOWLING GREEN COMPANY LIMITED(THE),False,0.0,2023-10-14,2023-10-14,21898.0,,,1035.0,,,959.0,22857.0,22857.0,,,22857.0,,,,,,,,,,,,,,,,
Prod223_3873,00303601,2024-04-30,html,,2024-04-30,00303601,W.G. Ross & Company Limited,False,16.0,2024-04-30,2024-04-30,157499.0,324104.0,21333.0,345437.0,,,297610.0,455109.0,441807.0,,,1862.0,,,,,,,,,,,,,,,,
Prod223_3873,00303601,2024-04-30,html,,2024-04-30,00303601,W.G. Ross & Company Limited,False,16.0,2023-04-30,2023-04-30,159145.0,366438.0,22159.0,388597.0,,,331690.0,490835.0,466855.0,,,1862.0,,,,,,,,,,,,,,,,
Prod223_3873,00312678,2024-04-30,html,,2024-04-30,00312678,ESSEX FLOUR & GRAIN COMPANY LIMITED,False,3.0,2024-04-30,2024-04-30,293970.0,267572.0,6255125.0,6523733.0,,,6236276.0,6530246.0,6530246.0,,,71958.0,,,,,,,,,,,,,,,,
Prod223_3873,00312678,2024-04-30,html,,2024-04-30,00312678,ESSEX FLOUR & GRAIN COMPANY LIMITED,False,3.0,2023-04-30,2023-04-30,305558.0,4384117.0,6078802.0,10572111.0,,,9858289.0,10163847.0,10162792.0,,,71958.0,,,,,,,,,,,,,,,,
Prod223_3873,00324341,2024-04-30,html,,2024-04-30,00324341,Mochdre Garage Limited,False,4.0,2024-04-30,2024-04-30,15030.0,-12190.0,742440.0,950375.0,39001.0,,911374.0,,926404.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,00324341,2024-04-30,html,,2024-04-30,00324341,Mochdre Garage Limited,False,4.0,2023-04-30,2023-04-30,270314.0,619.0,276200.0,488191.0,65050.0,,423141.0,,693455.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,00384768,2024-06-29,html,,2024-06-29,00384768,BARKER & BORLASE LIMITED,False,2.0,2024-06-29,2024-06-29,137872.0,183332.0,,380366.0,,,75718.0,213590.0,-736363.0,,,800.0,,,,,,,,,,,,,,,,
Prod223_3873,00384768,2024-06-29,html,,2024-06-29,00384768,BARKER & BORLASE LIMITED,False,2.0,2023-06-29,2023-06-29,150385.0,124302.0,2815.0,392936.0,,,119395.0,269780.0,-630416.0,,,9896.0,,,,,,,,,,,,,,,,
Prod223_3873,00399155,2024-09-30,html,,2024-09-30,00399155,ELRO PRODUCTS (LANCASTER) LIMITED,False,0.0,2024-09-30,2024-09-30,,,,181582.0,,,176628.0,176628.0,175595.0,,,175595.0,,,,,,,,,,,,,,,,
Prod223_3873,00399155,2024-09-30,html,,2024-09-30,00399155,ELRO PRODUCTS (LANCASTER) LIMITED,False,0.0,2023-09-30,2023-09-30,,,,163652.0,,,155776.0,155776.0,154781.0,,,154781.0,,,,,,,,,,,,,,,,
Prod223_3873,00541954,2024-04-30,html,,2024-04-30,00541954,R.W.H.Properties Limited,False,3.0,2024-04-30,2024-04-30,5460074.0,48777.0,457193.0,505970.0,,,488810.0,5948884.0,5208706.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00541954,2024-04-30,html,,2024-04-30,00541954,R.W.H.Properties Limited,False,3.0,2023-04-30,2023-04-30,5454812.0,17081.0,801568.0,818649.0,,,787356.0,6242168.0,5542811.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00559866,2024-07-31,html,,2024-07-31,00559866,E.WILLIAMS (FARMERS) LIMITED,False,2.0,2024-07-31,2024-07-31,11997.0,22103.0,86001.0,189289.0,,,94860.0,106857.0,103858.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00559866,2024-07-31,html,,2024-07-31,00559866,E.WILLIAMS (FARMERS) LIMITED,False,2.0,2023-07-31,2023-07-31,15662.0,39711.0,29672.0,192670.0,,,126315.0,141977.0,138062.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00563210,2024-09-30,html,,2024-09-30,00563210,Ettridge Farm Limited,False,0.0,2024-09-30,2024-09-30,429654.0,18296.0,73339.0,136412.0,130192.0,,6220.0,435874.0,433986.0,3000.0,430986.0,3000.0,,,,,,,,,,,,,,,,
Prod223_3873,00563210,2024-09-30,html,,2024-09-30,00563210,Ettridge Farm Limited,False,0.0,2023-09-30,2023-09-30,439817.0,22627.0,68364.0,168420.0,137217.0,,31203.0,471020.0,460383.0,3000.0,457383.0,3000.0,,,,,,,,,,,,,,,,
Prod223_3873,00565682,2024-05-31,html,,2024-05-31,00565682,C.P.REES LIMITED,False,2.0,2024-05-31,2024-05-31,19271.0,,,72227.0,,,42338.0,61609.0,61609.0,,,61609.0,,,,,,,,,,,,,,,,
Prod223_3873,00565682,2024-05-31,html,,2024-05-31,00565682,C.P.REES LIMITED,False,2.0,2023-05-31,2023-05-31,24181.0,,,52945.0,,,44136.0,68317.0,68317.0,,,68317.0,,,,,,,,,,,,,,,,
Prod223_3873,00574551,2024-10-31,html,,2024-10-31,00574551,A.R. FOLLAND &CO. LIMITED,False,7.0,2024-10-31,2024-10-31,6945.0,54195.0,404591.0,466069.0,,,369254.0,376199.0,374463.0,,,1500.0,,,,,,,,,,,,,,,,
Prod223_3873,00574551,2024-10-31,html,,2024-10-31,00574551,A.R. FOLLAND &CO. LIMITED,False,7.0,2023-10-31,2023-10-31,12133.0,36696.0,376980.0,421842.0,,,317139.0,329272.0,326593.0,,,1500.0,,,,,,,,,,,,,,,,
Prod223_3873,00595620,2024-04-30,html,,2024-04-30,00595620,Prince of Wales Theatre (Cardiff) Limited,False,,2024-04-30,2024-04-30,,188732.0,,,,,176680.0,,176680.0,,,3010.0,,,,,,,,,,,,,,,,
Prod223_3873,00595620,2024-04-30,html,,2024-04-30,00595620,Prince of Wales Theatre (Cardiff) Limited,False,,2023-04-30,2023-04-30,,189645.0,,,,,177593.0,,177593.0,,,3010.0,,,,,,,,,,,,,,,,
Prod223_3873,00600498,2024-04-30,html,,2024-04-30,600498,Ogley Brothers Limited,False,7.0,2024-04-30,2024-04-30,30839.0,116947.0,237481.0,551171.0,171275.0,,379896.0,410735.0,406135.0,5200.0,400935.0,5200.0,,,,,,,,,,,,,,,,
Prod223_3873,00600498,2024-04-30,html,,2024-04-30,600498,Ogley Brothers Limited,False,7.0,2023-04-30,2023-04-30,41186.0,104764.0,181947.0,501307.0,201619.0,,299688.0,340874.0,337120.0,5200.0,331920.0,5200.0,,,,,,,,,,,,,,,,
Prod223_3873,00601881,2024-01-28,html,,2024-01-28,00601881,H. H. ADKINS (CONTRACTORS) LIMITED,False,46.0,2024-01-28,2024-01-28,345648.0,5256799.0,1657588.0,6947855.0,,,6225818.0,6571466.0,6562783.0,,,17427.0,,,,,,,,,,,,,,,,
Prod223_3873,00601881,2024-01-28,html,,2024-01-28,00601881,H. H. ADKINS (CONTRACTORS) LIMITED,False,46.0,2023-01-29,2023-01-29,277281.0,3932458.0,2817807.0,6792283.0,,,6152116.0,6429397.0,6421162.0,,,17427.0,,,,,,,,,,,,,,,,
Prod223_3873,00623774,2024-06-30,html,,2024-06-30,00623774,B. Slaney Limited,False,0.0,2023-06-30,2023-06-30,,,15650.0,,,,33.0,,33.0,,,2000.0,,,,,,,,,,,,,,,,
Prod223_3873,00625180,2024-09-30,html,,2024-09-30,00625180,H. ATTRILL & SONS (ISLE OF WIGHT) LIMITED,False,2.0,2024-09-30,2024-09-30,24094.0,28030.0,111342.0,169604.0,,,144372.0,168466.0,164016.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00625180,2024-09-30,html,,2024-09-30,00625180,H. ATTRILL & SONS (ISLE OF WIGHT) LIMITED,False,2.0,2023-09-30,2023-09-30,27213.0,26766.0,103594.0,160592.0,,,125085.0,152298.0,147283.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00632322,2024-03-31,html,,2024-03-31,00632322,J C MARTIN ( FARMS) LIMITED,False,3.0,2024-03-31,2024-03-31,79763.0,676874.0,15081.0,773360.0,,,495965.0,575728.0,573644.0,,,9001.0,,,,,,,,,,,,,,,,
Prod223_3873,00632322,2024-03-31,html,,2024-03-31,00632322,J C MARTIN ( FARMS) LIMITED,False,3.0,2023-06-30,2023-06-30,81607.0,477713.0,0.0,613812.0,,,436873.0,518480.0,516615.0,,,9001.0,,,,,,,,,,,,,,,,
Prod223_3873,00634149,2024-03-31,html,,2024-03-31,00634149,FROBISHER (SECOND INVESTMENTS) LIMITED,False,0.0,2024-03-31,2024-03-31,,,,4144.0,,,683.0,,-1010.0,,,-1010.0,,,,,,,,,,,,,,,,
Prod223_3873,00653428,2024-06-30,html,,2024-06-30,00653428,HOLLOWSHORE SERVICES LIMITED,False,2.0,2024-06-30,2024-06-30,44170.0,,,87762.0,,,62682.0,106852.0,102350.0,,,102350.0,,,,,,,,,,,,,,,,
Prod223_3873,00653428,2024-06-30,html,,2024-06-30,00653428,HOLLOWSHORE SERVICES LIMITED,False,2.0,2023-06-30,2023-06-30,55716.0,,,99367.0,,,65443.0,121159.0,117009.0,,,117009.0,,,,,,,,,,,,,,,,
Prod223_3873,00719258,2024-06-30,html,,2024-06-30,00719258,LEO CUB INTERNATIONAL LIMITED,False,4.0,2024-06-30,2024-06-30,1873108.0,1773.0,622647.0,624420.0,,,496570.0,2369678.0,1918168.0,,,98800.0,,,,,,,,,,,,,,,,
Prod223_3873,00719258,2024-06-30,html,,2024-06-30,00719258,LEO CUB INTERNATIONAL LIMITED,False,4.0,2023-06-30,2023-06-30,1878005.0,4237.0,598490.0,602727.0,,,484547.0,2362552.0,1891403.0,,,98800.0,,,,,,,,,,,,,,,,
Prod223_3873,00721917,2024-12-31,html,,2024-12-31,00721917,Coogarth Limited,False,,2024-12-31,2024-12-31,570000.0,970.0,37421.0,38391.0,,,34370.0,604370.0,496469.0,14500.0,21970.0,14500.0,,,,,,,,,,,,,,,,
Prod223_3873,00721917,2024-12-31,html,,2024-12-31,00721917,Coogarth Limited,False,,2023-12-31,2023-12-31,570000.0,590.0,33891.0,34481.0,,,33277.0,603277.0,495376.0,14500.0,20877.0,14500.0,,,,,,,,,,,,,,,,
Prod223_3873,00733499,2024-04-30,html,,2024-04-30,00733499,W.E COOK (FARMERS) LIMITED,False,6.0,2024-04-30,2024-04-30,14618825.0,34583.0,210358.0,770876.0,,,561603.0,15180428.0,13316967.0,,,315.0,,,,,,,,,,,,,,,,
Prod223_3873,00733499,2024-04-30,html,,2024-04-30,00733499,W.E COOK (FARMERS) LIMITED,False,6.0,2023-04-30,2023-04-30,14501924.0,225069.0,395103.0,981552.0,,,741407.0,15243331.0,13355571.0,,,315.0,,,,,,,,,,,,,,,,
Prod223_3873,00750518,2024-04-30,html,,2024-04-30,00750518,LRG INVESTMENTS (MARGATE) LIMITED,False,1.0,2024-04-30,2024-04-30,1826280.0,217044.0,65725.0,282769.0,,,274365.0,2100645.0,2100148.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00750518,2024-04-30,html,,2024-04-30,00750518,LRG INVESTMENTS (MARGATE) LIMITED,False,1.0,2023-04-30,2023-04-30,1769082.0,191309.0,97639.0,288948.0,,,283300.0,2052382.0,2028856.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,00756466,2024-04-30,html,,2024-04-30,00756466,Huntingfield Estates Limited,False,3.0,2024-04-30,2024-04-30,5175.0,,,69532.0,24789.0,,44743.0,49918.0,48718.0,,,48718.0,,,,,,,,,,,,,,,,
Prod223_3873,00758469,2024-04-30,html,,2024-04-30,00758469,NORMAN HAGUE & SONS LIMITED,False,4.0,2024-04-30,2024-04-30,358556.0,30851.0,483573.0,705710.0,,,687402.0,1045958.0,1022620.0,,,6000.0,,,,,,,,,,,,,,,,
Prod223_3873,00758469,2024-04-30,html,,2024-04-30,00758469,NORMAN HAGUE & SONS LIMITED,False,4.0,2023-04-30,2023-04-30,361819.0,14848.0,566127.0,774723.0,,,697511.0,1059330.0,1021110.0,,,6000.0,,,,,,,,,,,,,,,,
Prod223_3873,00770498,2024-04-30,html,,2024-04-30,00770498,Catlin & Kilpatrick Property Co. Limited,False,2.0,2024-04-30,2024-04-30,175265.0,,,172514.0,,,116718.0,291983.0,,,,291983.0,,,,,,,,,,,,,,,,
Prod223_3873,00770498,2024-04-30,html,,2024-04-30,00770498,Catlin & Kilpatrick Property Co. Limited,False,2.0,2023-04-30,2023-04-30,175690.0,,,195584.0,,,142535.0,318225.0,,,,318225.0,,,,,,,,,,,,,,,,
Prod223_3873,00808556,2024-06-30,html,,2024-06-30,00808556,BRIDGE PARK PROPERTIES LIMITED,False,4.0,2024-06-30,2024-06-30,,67267.0,112063.0,179330.0,,,26405.0,3467681.0,3130993.0,,,11000.0,,,,,,,,,,,,,,,,
Prod223_3873,00813593,2024-06-23,html,,2024-06-23,00813593,St. Helier Road Flats Residents Association Limited,False,8.0,2024-06-23,2024-06-23,,,,66.0,,,66.0,,,,,66.0,,,,,,,,,,,,,,,,
Prod223_3873,00813593,2024-06-23,html,,2024-06-23,00813593,St. Helier Road Flats Residents Association Limited,False,8.0,2023-06-23,2023-06-23,,,,66.0,,,66.0,,,,,66.0,,,,,,,,,,,,,,,,
Prod223_3873,00820485,2024-06-30,html,,2024-06-30,00820485,J.K.B.MEGGINSON & SONS LIMITED,False,7.0,2024-06-30,2024-06-30,8874427.0,880734.0,717434.0,2122778.0,,,27711.0,8902138.0,7034043.0,,,12000.0,,,,,,,,,,,,,,,,
Prod223_3873,00820485,2024-06-30,html,,2024-06-30,00820485,J.K.B.MEGGINSON & SONS LIMITED,False,7.0,2023-06-30,2023-06-30,8304315.0,719809.0,551992.0,2101988.0,,,11450.0,8315765.0,6355224.0,,,12000.0,,,,,,,,,,,,,,,,
Prod223_3873,00845021,2024-04-30,html,,2024-04-30,00845021,SANDY'S DISCOUNT WAREHOUSE LIMITED,False,11.0,2024-04-30,2024-04-30,65211.0,1121004.0,208064.0,3359068.0,,,3136268.0,3201479.0,2442713.0,,,1100.0,,,,,,,,,,,,,,,,
Prod223_3873,00845021,2024-04-30,html,,2024-04-30,00845021,SANDY'S DISCOUNT WAREHOUSE LIMITED,False,11.0,2023-04-30,2023-04-30,86814.0,1381130.0,422848.0,3603978.0,,,3165108.0,3251922.0,2497098.0,,,1100.0,,,,,,,,,,,,,,,,
Prod223_3873,00876015,2024-03-31,html,,2024-03-31,00876015,CEDARS (MAINTENANCE) LIMITED,False,2.0,2024-03-31,2024-03-31,1.0,,,41.0,,,40.0,41.0,41.0,,,41.0,,,,,,,,,,,,,,,,
Prod223_3873,00876015,2024-03-31,html,,2024-03-31,00876015,CEDARS (MAINTENANCE) LIMITED,False,2.0,2023-03-31,2023-03-31,1.0,,,41.0,,,40.0,41.0,41.0,,,41.0,,,,,,,,,,,,,,,,
Prod223_3873,00885991,2024-03-31,html,,2024-03-31,00885991,LA'PEC PROPERTIES (BRIDGEND) LIMITED,False,2.0,2024-03-31,2024-03-31,14657690.0,236470.0,696433.0,932903.0,,,285644.0,14943334.0,9932248.0,,,3000.0,,,,,,,,,,,,,,,,
Prod223_3873,00885991,2024-03-31,html,,2024-03-31,00885991,LA'PEC PROPERTIES (BRIDGEND) LIMITED,False,2.0,2023-03-31,2023-03-31,14657988.0,230098.0,695668.0,925766.0,,,339724.0,14997712.0,9976795.0,,,3000.0,,,,,,,,,,,,,,,,
Prod223_3873,00896889,2024-08-31,html,,2024-08-31,00896889,NORTON HYDRAULICS LIMITED,False,19.0,2024-08-31,2024-08-31,294961.0,1087861.0,265953.0,1898767.0,,,565680.0,860641.0,763401.0,,,3430.0,,,,,,,,,,,,,,,,
Prod223_3873,00896889,2024-08-31,html,,2024-08-31,00896889,NORTON HYDRAULICS LIMITED,False,19.0,2023-08-31,2023-08-31,286334.0,772680.0,353358.0,1625911.0,,,474532.0,760866.0,643248.0,,,3430.0,,,,,,,,,,,,,,,,
Prod223_3873,00934277,2024-06-30,html,,2024-06-30,00934277,DOLPHIN COURT (WOODLANDS) LIMITED,False,0.0,2024-06-30,2024-06-30,9500.0,30095.0,45473.0,75568.0,,,63898.0,73398.0,,,,300.0,,,,,,,,,,,,,,,,
Prod223_3873,00934277,2024-06-30,html,,2024-06-30,00934277,DOLPHIN COURT (WOODLANDS) LIMITED,False,0.0,2023-06-30,2023-06-30,9500.0,43915.0,27082.0,70997.0,,,57588.0,67088.0,,,,300.0,,,,,,,,,,,,,,,,
Prod223_3873,00947101,2024-10-31,html,,2024-10-31,00947101,Pittsburgh Corning (United Kingdom) Limited,False,7.0,2024-10-31,2024-10-31,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
Prod223_3873,00947101,2024-10-31,html,,2024-10-31,00947101,Pittsburgh Corning (United Kingdom) Limited,False,7.0,2023-10-31,2023-10-31,,4747084.0,3606830.0,8469522.0,,,6748575.0,6748575.0,,,,1.0,,,,,,,,,,,,,,,,
Prod223_3873,00951827,2024-05-31,html,,2024-05-31,00951827,CHARLES GROSVENOR PROPERTY DEVELOPMENTS LIMITED,True,0.0,2024-05-31,2024-05-31,,1000.0,,,,,1000.0,,,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,00951827,2024-05-31,html,,2024-05-31,00951827,CHARLES GROSVENOR PROPERTY DEVELOPMENTS LIMITED,True,0.0,2023-05-31,2023-05-31,,1000.0,,,,,1000.0,,,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,00961158,2024-05-31,html,,2024-05-31,00961158,IFS LIMITED,False,0.0,2024-05-31,2024-05-31,1835007.0,,650129.0,655129.0,,,231040.0,2066047.0,,,,320000.0,,,,,,,,,,,,,,,,
Prod223_3873,00961158,2024-05-31,html,,2024-05-31,00961158,IFS LIMITED,False,0.0,2023-05-31,2023-05-31,1702984.0,,541359.0,546359.0,,,127970.0,1830954.0,,,,320000.0,,,,,,,,,,,,,,,,
Prod223_3873,00993438,2024-06-30,html,,2024-06-30,00993438,CHAMBERLIN & GRANT LTD,False,2.0,2024-06-30,2024-06-30,14751262.0,34602.0,113720.0,148322.0,,,19438.0,14770700.0,12225866.0,,,100000.0,,,,,,,,,,,,,,,,
Prod223_3873,01023259,2024-06-30,html,,2024-06-30,01023259,PANTHEON PROPERTIES LIMITED,False,1.0,2023-06-30,2023-06-30,6095255.0,6439.0,570732.0,577171.0,447165.0,,130006.0,,5295669.0,12.0,5295657.0,12.0,,,,,,,,,,,,,,,,
Prod223_3873,01049354,2024-04-30,html,,2024-04-30,01049354,H. & B.A. INVESTMENTS LIMITED,False,2.0,2024-04-30,2024-04-30,1846126.0,,,41549.0,,,281126.0,1565000.0,1564638.0,,,1564638.0,,,,,,,,,,,,,,,,
Prod223_3873,01049354,2024-04-30,html,,2024-04-30,01049354,H. & B.A. INVESTMENTS LIMITED,False,2.0,2023-04-30,2023-04-30,1846464.0,,,48971.0,,,280784.0,1565680.0,1565318.0,,,1565318.0,,,,,,,,,,,,,,,,
Prod223_3873,01085989,2024-05-31,html,,2024-05-31,01085989,DANWORTH FARM LIMITED,False,0.0,2024-05-31,2024-05-31,3659639.0,9141.0,355028.0,418370.0,,,299814.0,3959453.0,3585277.0,,,400.0,,,,,,,,,,,,,,,,
Prod223_3873,01085989,2024-05-31,html,,2024-05-31,01085989,DANWORTH FARM LIMITED,False,0.0,2023-05-31,2023-05-31,3667381.0,5880.0,306342.0,358908.0,,,245212.0,3912593.0,3538417.0,,,400.0,,,,,,,,,,,,,,,,
Prod223_3873,01190573,2024-09-30,html,,2024-09-30,01190573,International Caravanning Association Limited,False,8.0,2024-09-30,2024-09-30,,,9396.0,9396.0,,,8573.0,8573.0,8573.0,,-2605.0,11178.0,,,,,,,,,,,,,,,,
Prod223_3873,01190573,2024-09-30,html,,2024-09-30,01190573,International Caravanning Association Limited,False,8.0,2023-09-30,2023-09-30,,,10194.0,10194.0,,,9829.0,9829.0,9829.0,,-1349.0,11178.0,,,,,,,,,,,,,,,,
Prod223_3873,01192482,2024-02-28,html,,2024-02-28,01192482,R. D. RICHARDS & COMPANY (MAIDENHEAD) LIMITED,False,2.0,2024-02-28,2024-02-28,,311455.0,68.0,311523.0,,,300951.0,301651.0,,,,4540.0,,,,,,,,,,,,,,,,
Prod223_3873,01192482,2024-02-28,html,,2024-02-28,01192482,R. D. RICHARDS & COMPANY (MAIDENHEAD) LIMITED,False,2.0,2023-02-28,2023-02-28,,301165.0,5054.0,306219.0,,,304719.0,305419.0,,,,4540.0,,,,,,,,,,,,,,,,
Prod223_3873,01207117,2024-04-30,html,,2024-04-30,01207117,B. & W. ENGINEERING (GLOUCESTER) LIMITED,False,3.0,2024-04-30,2024-04-30,704114.0,70941.0,185151.0,256792.0,,,142359.0,846473.0,834584.0,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,01207117,2024-04-30,html,,2024-04-30,01207117,B. & W. ENGINEERING (GLOUCESTER) LIMITED,False,3.0,2023-04-30,2023-04-30,645985.0,103895.0,101791.0,206386.0,,,129524.0,775509.0,772110.0,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,01211901,2024-04-30,html,,2024-04-30,01211901,John Whittenbury Financial Services Limited,False,2.0,2024-04-30,2024-04-30,7724.0,41277.0,59501.0,100778.0,,,48637.0,56361.0,56361.0,50400.0,5961.0,50400.0,,,,,,,,,,,,,,,,
Prod223_3873,01211901,2024-04-30,html,,2024-04-30,01211901,John Whittenbury Financial Services Limited,False,2.0,2023-04-30,2023-04-30,7351.0,41950.0,68990.0,110940.0,,,48936.0,56287.0,54936.0,50400.0,4536.0,50400.0,,,,,,,,,,,,,,,,
Prod223_3873,01223297,2024-06-30,html,,2024-06-30,01223297,EUROPEAN INVESTMENTS & DEVELOPMENT (PROPERTIES) LIMITED,False,0.0,2024-06-30,2024-06-30,909.0,,,237059.0,,,200507.0,201416.0,74416.0,,,74416.0,,,,,,,,,,,,,,,,
Prod223_3873,01223297,2024-06-30,html,,2024-06-30,01223297,EUROPEAN INVESTMENTS & DEVELOPMENT (PROPERTIES) LIMITED,False,0.0,2023-06-30,2023-06-30,2180.0,,,244817.0,,,212747.0,214927.0,84927.0,,,84927.0,,,,,,,,,,,,,,,,
Prod223_3873,01226136,2024-06-30,html,,2024-06-30,01226136,Marlaroy Investments Limited,False,1.0,2024-06-30,2024-06-30,,1927.0,34559.0,36486.0,,,24775.0,626117.0,,,,10.0,,,,,,,,,,,,,,,,
Prod223_3873,01226136,2024-06-30,html,,2024-06-30,01226136,Marlaroy Investments Limited,False,1.0,2023-06-30,2023-06-30,,1010.0,24174.0,25184.0,,,15442.0,633866.0,,,,10.0,,,,,,,,,,,,,,,,
Prod223_3873,01229123,2024-05-31,html,,2024-05-31,01229123,R.C.P. Developments Limited,False,11.0,2023-05-31,2023-05-31,87639.0,69349.0,51507.0,128381.0,86889.0,,41492.0,129131.0,112583.0,,,,,,,,,,,,,,,,,,,
Prod223_3873,01237116,2024-03-31,html,,2024-03-31,01237116,R. John Cross Limited,False,3.0,2024-03-31,2024-03-31,727.0,765.0,53345.0,69610.0,,,39966.0,40693.0,,,,5000.0,,,,,,,,,,,,,,,,
Prod223_3873,01237116,2024-03-31,html,,2024-03-31,01237116,R. John Cross Limited,False,3.0,2023-03-31,2023-03-31,932.0,901.0,19683.0,48451.0,,,25599.0,26531.0,,,,5000.0,,,,,,,,,,,,,,,,
Prod223_3873,01239153,2024-05-31,html,,2024-05-31,01239153,J.R. Morton (Wakefield) Limited,False,7.0,2024-05-31,2024-05-31,5975.0,11264.0,11838.0,44782.0,,,28523.0,34498.0,33602.0,,,20000.0,,,,,,,,,,,,,,,,
Prod223_3873,01239153,2024-05-31,html,,2024-05-31,01239153,J.R. Morton (Wakefield) Limited,False,7.0,2023-05-31,2023-05-31,6619.0,12579.0,11067.0,45821.0,,,31144.0,37763.0,37763.0,,,20000.0,,,,,,,,,,,,,,,,
Prod223_3873,01255810,2024-09-30,html,,2024-09-30,01255810,Feyme Limited,False,,2024-09-30,2024-09-30,84466.0,,,234667.0,,,170939.0,255405.0,221534.0,,,221534.0,,,,,,,,,,,,,,,,
Prod223_3873,01255810,2024-09-30,html,,2024-09-30,01255810,Feyme Limited,False,,2023-09-30,2023-09-30,84466.0,,,232790.0,,,169061.0,253527.0,222732.0,,,222732.0,,,,,,,,,,,,,,,,
Prod223_3873,01280174,2024-04-30,html,,2024-04-30,01280174,Andark Promotions Limited,False,22.0,2024-04-30,2024-04-30,364608.0,92923.0,2443.0,642188.0,,,14390.0,378998.0,239660.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,01280174,2024-04-30,html,,2024-04-30,01280174,Andark Promotions Limited,False,22.0,2023-04-30,2023-04-30,377502.0,41737.0,50775.0,477398.0,,,75608.0,453110.0,275260.0,,,100.0,,,,,,,,,,,,,,,,
Prod223_3873,01308818,2024-05-31,html,,2024-05-31,01308818,CONICDROP LIMITED,False,1.0,2024-05-31,2024-05-31,602102.0,71.0,60503.0,60574.0,,,37355.0,639457.0,527831.0,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,01308818,2024-05-31,html,,2024-05-31,01308818,CONICDROP LIMITED,False,1.0,2023-05-31,2023-05-31,602473.0,9927.0,35482.0,45409.0,,,42797.0,645270.0,560364.0,,,1000.0,,,,,,,,,,,,,,,,
Prod223_3873,01311651,2024-04-30,html,,2024-04-30,01311651,WILLIAMS & NEEDHAM LIMITED,False,2.0,2024-04-30,2024-04-30,786.0,224625.0,61881.0,286506.0,,,99260.0,100046.0,,,,1050.0,,,,,,,,,,,,,,,,
Prod223_3873,01311651,2024-04-30,html,,2024-04-30,01311651,WILLIAMS & NEEDHAM LIMITED,False,2.0,2023-04-30,2023-04-30,0.0,193905.0,72352.0,266257.0,,,67655.0,67655.0,,,,1050.0,,,,,,,,,,,,,,,,
Prod223_3873,01313085,2024-07-31,html,,2024-07-31,01313085,BROADBRIDGE PRECISION ENGINEERING LIMITED,False,9.0,2024-07-31,2024-07-31,36539.0,43136.0,899088.0,954224.0,,,902419.0,938958.0,930114.0,,,20000.0,,,,,,,,,,,,,,,,
Prod223_3873,01313085,2024-07-31,html,,2024-07-31,01313085,BROADBRIDGE PRECISION ENGINEERING LIMITED,False,9.0,2023-07-31,2023-07-31,24478.0,195685.0,789246.0,996931.0,,,904956.0,929434.0,923669.0,,,20000.0,,,,,,,,,,,,,,,,
