shareholder_funds,net_assets_liabilities_including_pension_asset_liability,Cluster
1516.0,1516.0,0
5210.0,5210.0,0
1.0,792467.0,0
1.0,767455.0,0
1000.0,14841.0,0
1000.0,21630.0,0
1.0,1.0,0
1.0,1.0,0
100.0,-69515.0,0
100.0,-66319.0,0
3881.0,3881.0,0
5649.0,5649.0,0
51254.0,51254.0,0
52733.0,52733.0,0
130093.0,130093.0,0
128515.0,128515.0,0
48.0,48.0,0
8263.0,8263.0,0
100.0,301722.0,0
100.0,383759.0,0
0.0,0.0,0
0.0,0.0,0
32309.0,32309.0,0
59428.0,59428.0,0
107.0,107.0,0
161.0,161.0,0
0.0,0.0,0
0.0,0.0,0
100.0,-7563.0,0
100.0,-5938.0,0
25000.0,1337301.0,0
25000.0,1268741.0,0
1.0,-49637.0,0
1.0,-45551.0,0
0.0,0.0,0
0.0,0.0,0
100.0,3168545.0,0
100.0,2107614.0,0
2.0,15524.0,0
2.0,15235.0,0
2.0,90168.0,0
2.0,78418.0,0
1.0,1003315.0,0
1.0,1084197.0,0
13754.0,13754.0,0
12543.0,12543.0,0
30.0,30.0,0
30.0,30.0,0
30.0,30.0,0
30.0,30.0,0
30.0,30.0,0
30.0,30.0,0
168802.0,168802.0,0
169588.0,169588.0,0
4.0,4.0,0
4.0,4.0,0
87473.0,87473.0,0
122744.0,122744.0,0
13684.0,13684.0,0
10958.0,10958.0,0
300.0,2369662.0,0
300.0,1905183.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
3166.0,3166.0,0
3166.0,3166.0,0
21225.0,21225.0,0
21337.0,21337.0,0
2.0,-13671.0,0
2.0,-19831.0,0
0.0,0.0,0
0.0,0.0,0
31810.0,31810.0,0
11168.0,11168.0,0
57544.0,57544.0,0
57291.0,57291.0,0
2.0,279467.0,0
2.0,245527.0,0
432.0,432.0,0
432.0,432.0,0
40279.0,40279.0,0
22614.0,22614.0,0
1002.0,354238.0,0
1002.0,283099.0,0
50.0,279957.0,0
50.0,287923.0,0
1.0,1.0,0
1.0,1.0,0
2.0,14503.0,0
2.0,13650.0,0
100.0,-972.0,0
100.0,27451.0,0
2411.0,2411.0,0
11475.0,11475.0,0
2.0,2.0,0
2.0,2.0,0
2.0,68638.0,0
2.0,73597.0,0
2.0,10684386.0,0
2.0,8590232.0,0
1792.0,1792.0,0
222.0,222.0,0
229191.0,229191.0,0
136939.0,136939.0,0
2.0,2.0,0
2.0,2.0,0
4.0,4.0,0
4.0,4.0,0
1359122.0,1359122.0,0
1500549.0,1500549.0,0
6482.0,6482.0,0
2636.0,2636.0,0
9767.0,9767.0,0
12068.0,12068.0,0
100.0,1447072.0,0
100.0,1502397.0,0
100.0,68897.0,0
100.0,108619.0,0
250.0,-34266.0,0
250.0,-34253.0,0
1.0,1.0,0
1.0,1.0,0
149992.0,580285.0,0
1.0,294246.0,0
20.0,115526.0,0
20.0,118479.0,0
2.0,101974.0,0
2.0,114411.0,0
100.0,95758.0,0
100.0,75746.0,0
10.0,17203.0,0
10.0,19504.0,0
100.0,100.0,0
100.0,100.0,0
2.0,130.0,0
2.0,-16768.0,0
161045.0,161045.0,0
138593.0,138593.0,0
-25003.0,-25003.0,0
-67457.0,-67457.0,0
524783.0,524783.0,0
534517.0,534517.0,0
1000.0,159064.0,0
1000.0,168523.0,0
100.0,100.0,0
100.0,31411.0,0
12857.0,12857.0,0
9474.0,9474.0,0
187878.0,187878.0,0
160112.0,160112.0,0
12.0,12.0,0
12.0,12.0,0
4.0,-1577.0,0
4.0,4.0,0
100.0,755492.0,0
100.0,740007.0,0
100000.0,100000.0,0
100000.0,100000.0,0
395.0,395.0,0
237.0,237.0,0
1.0,1.0,0
1.0,1.0,0
9260.0,9260.0,0
17881.0,17881.0,0
100.0,50945.0,0
100.0,19512.0,0
35723.0,35723.0,0
75205.0,75205.0,0
1.0,1.0,0
1.0,1.0,0
100.0,19656.0,0
100.0,7963.0,0
3960.0,3960.0,0
3960.0,3960.0,0
100.0,444343.0,0
100.0,520689.0,0
1220.0,1220.0,0
53.0,53.0,0
100.0,640699.0,0
100.0,641399.0,0
1.0,26561.0,0
1.0,35894.0,0
184989.0,184989.0,0
218084.0,218084.0,0
5996.0,5996.0,0
8292.0,8292.0,0
163139.0,163139.0,0
156738.0,156738.0,0
105074.0,105074.0,0
122498.0,122498.0,0
-36333.0,-36333.0,0
19766.0,19766.0,0
2.0,2.0,0
2.0,2.0,0
6.0,26040.0,0
6.0,33281.0,0
100.0,2059.0,0
100.0,100.0,0
1.0,278332.0,0
1.0,227676.0,0
70998.0,70998.0,0
104359.0,104359.0,0
14229.0,14229.0,0
14895.0,14895.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
-52422.0,-52422.0,0
-42647.0,-42647.0,0
522.0,522.0,0
3823.0,3823.0,0
24763.0,24763.0,0
24768.0,24768.0,0
9231.0,9231.0,0
6415.0,6415.0,0
1000.0,37984.0,0
1000.0,45152.0,0
42266.0,42266.0,0
39347.0,39347.0,0
32554.0,32554.0,0
38469.0,38469.0,0
129.0,-63947.0,0
129.0,-3330.0,0
66997.0,66997.0,0
66487.0,66487.0,0
100.0,969795.0,0
100.0,1012449.0,0
1000.0,286471.0,0
1000.0,198315.0,0
200.0,42970.0,0
200.0,49913.0,0
100000.0,7269736.0,0
100000.0,6764391.0,0
105.0,901022.0,0
105.0,989823.0,0
13484.0,13484.0,0
8641.0,8641.0,0
-5610.0,-5610.0,0
-8241.0,-8241.0,0
17220.0,17220.0,0
9020.0,9020.0,0
219.0,219.0,0
13075.0,13075.0,0
149034.0,149034.0,0
103663.0,103663.0,0
-20389.0,-20389.0,0
-4320.0,-4320.0,0
-27518.0,-27518.0,0
-31265.0,-31265.0,0
60140.0,60140.0,0
58191.0,58191.0,0
2.0,2.0,0
2.0,2.0,0
1.0,8429.0,0
1.0,15131.0,0
100.0,437.0,0
100.0,-2087.0,0
100.0,4068.0,0
100.0,753.0,0
1000.0,1000.0,0
1000.0,1000.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
125.0,472682.0,0
125.0,448170.0,0
1.0,103944.0,0
1.0,92609.0,0
-2431.0,-2431.0,0
-20377.0,-20377.0,0
100.0,100.0,0
100.0,100.0,0
11778.0,11778.0,0
9402.0,9402.0,0
30965.0,30965.0,0
31221.0,31221.0,0
100.0,524953.0,0
100.0,478342.0,0
100.0,613287.0,0
100.0,620291.0,0
113395.0,113395.0,0
90329.0,90329.0,0
100.0,342281.0,0
100.0,353615.0,0
102.0,327.0,0
102.0,7378.0,0
0.0,0.0,0
0.0,0.0,0
100.0,756156.0,0
100.0,737754.0,0
200.0,1523940.0,0
200.0,1468771.0,0
81885.0,81885.0,0
103895.0,103895.0,0
100.0,535749.0,0
100.0,584574.0,0
1.0,1.0,0
1.0,1.0,0
64644.0,64644.0,0
67093.0,67093.0,0
500.0,500.0,0
-2963.0,-2963.0,0
-5117.0,-5117.0,0
-5117.0,-5117.0,0
-9232.0,-9232.0,0
-8301.0,-8301.0,0
-22570.0,-22570.0,0
-22557.0,-22557.0,0
2.0,-65592.0,0
2.0,-65592.0,0
116759.0,116759.0,0
183775.0,183775.0,0
2.0,49135.0,0
2.0,43280.0,0
100606.0,100606.0,0
54908.0,54908.0,0
1217.0,1217.0,0
-384.0,-384.0,0
3.0,3.0,0
3.0,3.0,0
1.0,22530.0,0
1.0,46149.0,0
99509.0,99509.0,0
78713.0,78713.0,0
100.0,-94243.0,0
100.0,-89687.0,0
200.0,11646.0,0
200.0,9431.0,0
37874.0,37874.0,0
28962.0,28962.0,0
11.0,107385.0,0
11.0,141688.0,0
3.0,9996.0,0
3.0,1431.0,0
73.0,73.0,0
188367.0,188367.0,0
49.0,49.0,0
49.0,49.0,0
-11307.0,-11307.0,0
-9512.0,-9512.0,0
100.0,1637145.0,0
100.0,1504137.0,0
1.0,14274.0,0
1.0,-989.0,0
15149.0,15149.0,0
27427.0,27427.0,0
40163.0,40163.0,0
55660.0,55660.0,0
100.0,239896.0,0
100.0,268908.0,0
-53149.0,-53149.0,0
-41346.0,-41346.0,0
88391.0,88391.0,0
103466.0,103466.0,0
100.0,677234.0,0
100.0,956440.0,0
100.0,217333.0,0
100.0,167723.0,0
1.0,1.0,0
1.0,1.0,0
100.0,526301.0,0
100.0,331044.0,0
0.0,0.0,0
0.0,0.0,0
32354.0,32354.0,0
42030.0,42030.0,0
1.0,2257060.0,0
1.0,2048721.0,0
84.0,84.0,0
98.0,98.0,0
8.0,21203.0,0
8.0,25364.0,0
1769.0,1769.0,0
2264.0,2264.0,0
856.0,856.0,0
21.0,21.0,0
101.0,101.0,0
289.0,289.0,0
100.0,853229.0,0
100.0,536169.0,0
100.0,602869.0,0
100.0,424066.0,0
0.0,0.0,0
0.0,0.0,0
74543.0,74543.0,0
15835.0,15835.0,0
110569.0,110569.0,0
108559.0,108559.0,0
126611.0,126611.0,0
187698.0,187698.0,0
2863.0,2863.0,0
2906.0,2906.0,0
100.0,100.0,0
100.0,100.0,0
300.0,927456.0,0
300.0,1044592.0,0
1.0,1.0,0
1.0,1.0,0
100.0,2006333.0,0
100.0,1832678.0,0
100.0,75162.0,0
100.0,90106.0,0
-10373.0,-10373.0,0
8443.0,8443.0,0
100.0,32536.0,0
100.0,59406.0,0
109011.0,109011.0,0
120249.0,120249.0,0
-73489.0,-73489.0,0
-80895.0,-80895.0,0
900.0,49389.0,0
900.0,88883.0,0
0.0,0.0,0
0.0,0.0,0
100.0,100.0,0
100.0,100.0,0
2.0,28.0,0
2.0,5757.0,0
1.0,488350.0,0
1.0,503851.0,0
1000.0,1000.0,0
1000.0,1000.0,0
2.0,26513.0,0
2.0,23679.0,0
100.0,62346.0,0
100.0,62941.0,0
1000.0,102684.0,0
1000.0,136708.0,0
100.0,44103.0,0
100.0,38943.0,0
3621.0,3621.0,0
3301.0,3301.0,0
100.0,133.0,0
100.0,1395.0,0
1.0,1266983.0,0
1.0,1169042.0,0
1.0,31098.0,0
1.0,32990.0,0
1.0,1.0,0
1.0,1.0,0
2.0,-1523.0,0
2.0,-3284.0,0
13258.0,13258.0,0
7546.0,7546.0,0
-23873.0,-23873.0,0
-17747.0,-17747.0,0
0.0,0.0,0
0.0,0.0,0
3408.0,3408.0,0
2112.0,2112.0,0
0.0,0.0,0
0.0,0.0,0
1.0,-21839.0,0
1.0,25284.0,0
100.0,100.0,0
100.0,100.0,0
98259.0,98259.0,0
89006.0,89006.0,0
190.0,190.0,0
150.0,150.0,0
2.0,84247.0,0
2.0,58522.0,0
-5911.0,-5911.0,0
-1913.0,-1913.0,0
46838.0,46838.0,0
34478.0,34478.0,0
67708.0,67708.0,0
106597.0,106597.0,0
15124.0,15124.0,0
12392.0,12392.0,0
10568.0,10568.0,0
16824.0,16824.0,0
2.0,245464.0,0
2.0,259373.0,0
479833.0,479833.0,0
411799.0,411799.0,0
1000.0,16055.0,0
1000.0,13369.0,0
463914.0,463914.0,0
265066.0,265066.0,0
1.0,-2302980.0,0
1.0,-2047299.0,0
100.0,164103.0,0
100.0,149446.0,0
61879.0,61879.0,0
42879.0,42879.0,0
4102.0,4102.0,0
2947.0,2947.0,0
20003.0,385070.0,0
20003.0,386614.0,0
2743.0,2743.0,0
6906.0,6906.0,0
100.0,1959.0,0
100.0,845.0,0
11851.0,11851.0,0
11851.0,11851.0,0
-5833.0,-5833.0,0
137.0,137.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
100.0,178065.0,0
100.0,218111.0,0
1.0,1.0,0
1.0,1.0,0
18762.0,18762.0,0
27892.0,27892.0,0
107302.0,107302.0,0
187217.0,187217.0,0
-3093.0,-3093.0,0
2602.0,2602.0,0
2.0,292076.0,0
2.0,65263.0,0
1.0,-11516.0,0
1.0,-19319.0,0
34.0,34.0,0
320.0,320.0,0
-55.0,-55.0,0
-55.0,-55.0,0
-20182.0,-20182.0,0
-21040.0,-21040.0,0
3737.0,3737.0,0
7269.0,7269.0,0
0.0,0.0,0
0.0,0.0,0
-9493.0,-9493.0,0
-32838.0,-32838.0,0
100.0,17734.0,0
100.0,45609.0,0
1.0,366722.0,0
1.0,347696.0,0
306.0,306.0,0
6556.0,6556.0,0
399938.0,399938.0,0
382694.0,382694.0,0
0.0,0.0,0
0.0,0.0,0
-20764.0,-20764.0,0
-10264.0,-10264.0,0
2.0,2.0,0
2.0,2.0,0
100.0,-24039.0,0
100.0,-51187.0,0
2.0,2.0,0
2.0,2.0,0
1.0,43436.0,0
1.0,40573.0,0
18632.0,18632.0,0
28575.0,28575.0,0
100.0,6678960.0,0
100.0,6764020.0,0
1.0,1.0,0
1.0,953136.0,0
100.0,39080.0,0
100.0,83887.0,0
100.0,381348.0,0
100.0,318020.0,0
100.0,182.0,0
100.0,29828.0,0
350.0,350.0,0
350.0,350.0,0
8.0,93119.0,0
1.0,85140.0,0
168331.0,168331.0,0
176688.0,176688.0,0
2.0,81.0,0
2.0,26.0,0
3.0,2849.0,0
3.0,6200.0,0
100.0,9097.0,0
100.0,7923.0,0
100.0,20889.0,0
100.0,100211.0,0
-8148.0,-8148.0,0
-6450.0,-6450.0,0
100.0,13332.0,0
100.0,12836.0,0
1000000.0,1000000.0,0
1000000.0,1000000.0,0
76952.0,76952.0,0
87400.0,87400.0,0
10200.0,10200.0,0
10200.0,10200.0,0
1.0,-199673.0,0
1.0,-214335.0,0
2000.0,3502800.0,0
2000.0,3107656.0,0
28369.0,28369.0,0
647.0,647.0,0
286.0,286.0,0
409.0,409.0,0
1207.0,1207.0,0
9063.0,9063.0,0
3.0,3.0,0
3.0,3.0,0
100.0,-89379.0,0
100.0,-89379.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
100.0,1486005.0,0
100.0,1391647.0,0
2.0,2.0,0
2.0,2.0,0
100.0,13025.0,0
100.0,8039.0,0
1.0,1.0,0
1.0,1.0,0
-393.0,-393.0,0
2.0,2.0,0
1.0,-247.0,0
1.0,-1190.0,0
2.0,121891.0,0
2.0,80311.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
19366.0,19366.0,0
20486.0,20486.0,0
102.0,43940.0,0
102.0,28806.0,0
101.0,787594.0,0
101.0,854263.0,0
1000.0,1000.0,0
1000.0,1000.0,0
50.0,1231222.0,0
50.0,1225069.0,0
52333.0,52333.0,0
65719.0,65719.0,0
-154535.0,-154535.0,0
-137617.0,-137617.0,0
1000.0,-14286.0,0
1000.0,-14286.0,0
200.0,200.0,0
39854.0,39854.0,0
12399.0,12399.0,0
19823.0,19823.0,0
4.0,4.0,0
4.0,4.0,0
0.0,0.0,0
0.0,0.0,0
100.0,33767.0,0
100.0,34034.0,0
2000.0,1017725.0,0
2000.0,912864.0,0
1.0,-28905.0,0
1.0,-82833.0,0
22337.0,22337.0,0
5449.0,5449.0,0
100.0,2728.0,0
100.0,875.0,0
1.0,1.0,0
1.0,1.0,0
41724.0,41724.0,0
41724.0,41724.0,0
294285.0,294285.0,0
300174.0,300174.0,0
11618.0,11618.0,0
11753.0,11753.0,0
8416.0,8416.0,0
10275.0,10275.0,0
34.0,34.0,0
-2795.0,-2795.0,0
26198.0,26198.0,0
43627.0,43627.0,0
1.0,237.0,0
1.0,100.0,0
4858.0,4858.0,0
865.0,865.0,0
100.0,-24048.0,0
100.0,-15179.0,0
10000.0,10000.0,0
10000.0,10000.0,0
17.0,17.0,0
646.0,646.0,0
2.0,24523.0,0
2.0,21652.0,0
0.0,0.0,0
0.0,0.0,0
2.0,2.0,0
2.0,2.0,0
100.0,100.0,0
100.0,100.0,0
49850.0,49850.0,0
72798.0,72798.0,0
6559.0,6559.0,0
13198.0,13198.0,0
11196.0,11196.0,0
397.0,397.0,0
6283.0,6283.0,0
6132.0,6132.0,0
100.0,993713.0,0
100.0,990126.0,0
12621.0,12621.0,0
5080.0,5080.0,0
50854.0,50854.0,0
47417.0,47417.0,0
100.0,-6125.0,0
100.0,2980.0,0
1.0,1.0,0
1.0,1.0,0
17362.0,17362.0,0
15392.0,15392.0,0
2.0,2.0,0
2.0,2.0,0
4.0,334280.0,0
4.0,280511.0,0
100.0,107118.0,0
100.0,112796.0,0
100.0,4105.0,0
100.0,3443.0,0
1124.0,1124.0,0
1037.0,1037.0,0
732.0,732.0,0
6263.0,6263.0,0
1.0,84608.0,0
1.0,125367.0,0
2.0,413834.0,0
2.0,497970.0,0
44555.0,44555.0,0
37466.0,37466.0,0
150.0,1408647.0,0
100.0,1361712.0,0
612035.0,612035.0,0
466310.0,466310.0,0
0.0,0.0,0
0.0,0.0,0
100.0,539.0,0
100.0,112.0,0
100.0,19704674.0,0
100.0,16083414.0,0
7.0,7.0,0
7.0,7.0,0
100.0,914.0,0
100.0,451.0,0
8.0,798249.0,0
8.0,955784.0,0
4868.0,4868.0,0
4868.0,4868.0,0
62176.0,62176.0,0
41901.0,41901.0,0
1.0,1.0,0
1.0,1.0,0
11562.0,11562.0,0
12673.0,12673.0,0
274487.0,274487.0,0
283858.0,283858.0,0
1.0,1.0,0
1.0,1.0,0
14946.0,14946.0,0
12051.0,12051.0,0
100.0,-35537.0,0
100.0,8870.0,0
100.0,148057.0,0
100.0,145529.0,0
20235.0,20235.0,0
22235.0,22235.0,0
100.0,-38837.0,0
100.0,5459.0,0
1011.0,3227907.0,0
1011.0,3093338.0,0
100.0,100.0,0
100.0,100.0,0
77.0,77.0,0
719.0,719.0,0
1000.0,1000.0,0
1000.0,1000.0,0
8737.0,8737.0,0
10227.0,10227.0,0
0.0,0.0,0
0.0,0.0,0
100.0,40658.0,0
2.0,33993.0,0
20646.0,20646.0,0
32643.0,32643.0,0
650929.0,650929.0,0
650039.0,650039.0,0
105816.0,105816.0,0
65831.0,65831.0,0
-2293.0,-2293.0,0
-2149.0,-2149.0,0
100.0,29008.0,0
90.0,19814.0,0
3.0,3.0,0
3.0,3.0,0
1.0,1.0,0
1.0,1.0,0
100.0,180864.0,0
100.0,172745.0,0
100.0,100.0,0
100.0,100.0,0
2.0,636.0,0
2.0,5186.0,0
6.0,6.0,0
7.0,7.0,0
1.0,97145.0,0
1.0,57955.0,0
0.0,0.0,0
0.0,0.0,0
100.0,8782.0,0
100.0,6729.0,0
3335.0,3335.0,0
-8746.0,-8746.0,0
2.0,2.0,0
2.0,2.0,0
0.0,0.0,0
0.0,0.0,0
1000.0,1000.0,0
1000.0,1000.0,0
-13254.0,-13254.0,0
-11958.0,-11958.0,0
2.0,7657.0,0
2.0,4060.0,0
13246.0,13246.0,0
10411.0,10411.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
2.0,2.0,0
2.0,2.0,0
1.0,54519.0,0
1.0,54417.0,0
206307.0,206307.0,0
132241.0,132241.0,0
2.0,48125.0,0
2.0,68272.0,0
100.0,3109695.0,0
2995561.0,2995661.0,0
608.0,608.0,0
118.0,118.0,0
8529.0,8529.0,0
5723.0,5723.0,0
-15657.0,-15657.0,0
-14645.0,-14645.0,0
2.0,-1744.0,0
2.0,12473.0,0
100.0,-14230.0,0
100.0,-13219.0,0
1.0,5425.0,0
1.0,2813.0,0
2.0,209770.0,0
2.0,160398.0,0
1.0,1.0,0
1.0,1.0,0
7871.0,7871.0,0
6638.0,6638.0,0
10.0,8590.0,0
10.0,-687.0,0
1.0,1.0,0
1.0,1.0,0
100.0,18169.0,0
100.0,43319.0,0
452.0,409715.0,0
452.0,316426.0,0
200000.0,1103676.0,0
200000.0,1246674.0,0
14578.0,14578.0,0
60098.0,60098.0,0
100.0,36747.0,0
100.0,-2323.0,0
2.0,10740.0,0
2.0,15785.0,0
353979.0,353979.0,0
375011.0,375011.0,0
2026.0,2026.0,0
8888.0,8888.0,0
4349.0,4349.0,0
8258.0,8258.0,0
2.0,22081.0,0
2.0,11693.0,0
215.0,215.0,0
215.0,215.0,0
862340.0,862340.0,0
824845.0,824845.0,0
93.0,93.0,0
93.0,93.0,0
62.0,62.0,0
1716.0,1716.0,0
100.0,370282.0,0
100.0,337301.0,0
71992.0,71992.0,0
42238.0,42238.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
21485.0,21485.0,0
9706.0,9706.0,0
12.0,12.0,0
12.0,12.0,0
4.0,4.0,0
39.0,39.0,0
100.0,3228.0,0
100.0,384.0,0
2.0,2.0,0
2.0,2.0,0
712.0,712.0,0
226.0,226.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
2897.0,2897.0,0
1201.0,1201.0,0
100.0,181341.0,0
100.0,429828.0,0
-1553.0,-1553.0,0
-128.0,-128.0,0
4.0,920564.0,0
6.0,462448.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
1.0,1.0,0
1.0,1.0,0
373736.0,373736.0,0
364213.0,364213.0,0
2125.0,302234.0,0
2125.0,15917.0,0
4.0,5.0,0
4.0,40.0,0
159.0,159.0,0
403.0,403.0,0
100000.0,3944358.0,0
100000.0,3718206.0,0
100.0,8330.0,0
100.0,94530.0,0
340.0,113414.0,0
340.0,104803.0,0
1.0,8898.0,0
1.0,8898.0,0
225253.0,225253.0,0
215655.0,215655.0,0
100.0,63531.0,0
100.0,40887.0,0
59.0,190584.0,0
59.0,185440.0,0
2.0,2.0,0
2.0,2.0,0
1000.0,1000.0,0
1000.0,1000.0,0
42473.0,42473.0,0
42224.0,42224.0,0
100.0,666991.0,0
100.0,611931.0,0
846.0,846.0,0
4638.0,4638.0,0
2.0,28324.0,0
2.0,30791.0,0
2.0,2.0,0
2.0,2.0,0
100.0,320.0,0
100.0,23775.0,0
100.0,145646.0,0
100.0,145635.0,0
1.0,1.0,0
1.0,1.0,0
2.0,-117860.0,0
2.0,-156666.0,0
2941.0,2941.0,0
2941.0,2941.0,0
1000.0,-7527.0,0
1000.0,-20070.0,0
1.0,49845.0,0
1.0,36781.0,0
1.0,4172.0,0
1.0,2591.0,0
100.0,100.0,0
100.0,100.0,0
100.0,3531.0,0
100.0,1823.0,0
1000.0,7078.0,0
1000.0,6722.0,0
1000.0,1192596.0,0
1000.0,1313035.0,0
-3032.0,-3032.0,0
-3032.0,-3032.0,0
-53168.0,-53168.0,0
-52957.0,-52957.0,0
3.0,3.0,0
3.0,3.0,0
303955.0,303955.0,0
320068.0,320068.0,0
1.0,1.0,0
1.0,1.0,0
125.0,717423.0,0
125.0,683649.0,0
77011.0,77011.0,0
77248.0,77248.0,0
101.0,5850.0,0
101.0,11958.0,0
1.0,1.0,0
1.0,1.0,0
268.0,268.0,0
1478.0,1478.0,0
1.0,1.0,0
1.0,1.0,0
40220.0,40220.0,0
22465.0,22465.0,0
3.0,11739.0,0
3.0,20616.0,0
100.0,1496812.0,0
100.0,1234145.0,0
2.0,107824.0,0
2.0,107212.0,0
5679.0,5679.0,0
4374.0,4374.0,0
-7373.0,-7373.0,0
-18276.0,-18276.0,0
-1422.0,-1422.0,0
-5150.0,-5150.0,0
2.0,2.0,0
2.0,2.0,0
15160.0,15160.0,0
1148.0,1148.0,0
5571.0,5571.0,0
9657.0,9657.0,0
88691.0,88691.0,0
72098.0,72098.0,0
98733.0,98733.0,0
104670.0,104670.0,0
1994.0,1994.0,0
1892.0,1892.0,0
1.0,1.0,0
1.0,1.0,0
157871.0,157871.0,0
139534.0,139534.0,0
2.0,384366.0,0
2.0,457265.0,0
100.0,122188.0,0
100.0,121761.0,0
-11229.0,-11229.0,0
2164.0,2164.0,0
-20929.0,-20929.0,0
-47884.0,-47884.0,0
13502.0,13502.0,0
13578.0,13578.0,0
1491.0,1491.0,0
941.0,941.0,0
151.0,122012.0,0
151.0,66638.0,0
100.0,2147435.0,0
100.0,1220696.0,0
20.0,777141.0,0
20.0,314065.0,0
100.0,100.0,0
100.0,100.0,0
38374.0,38374.0,0
37738.0,37738.0,0
453526.0,453526.0,0
460910.0,460910.0,0
1.0,9196.0,0
1.0,2496.0,0
-195.0,-195.0,0
90.0,90.0,0
5.0,552.0,0
5.0,40.0,0
100.0,1692987.0,0
100.0,1403929.0,0
78260.0,78260.0,0
78680.0,78680.0,0
2.0,88185.0,0
2.0,143879.0,0
21618.0,21618.0,0
24561.0,24561.0,0
100.0,13716.0,0
100.0,16760.0,0
6411.0,6411.0,0
134.0,134.0,0
1.0,158773.0,0
1.0,147565.0,0
86359.0,86359.0,0
100409.0,100409.0,0
6501.0,6501.0,0
11419.0,11419.0,0
100.0,49872.0,0
100.0,456414.0,0
546551.0,546551.0,0
497208.0,497208.0,0
100.0,500019.0,0
100.0,480489.0,0
2.0,23188.0,0
2.0,23016.0,0
2.0,-6526.0,0
2.0,-1709.0,0
1450381.0,1450381.0,0
1329724.0,1329724.0,0
1076894.0,1076894.0,0
1089057.0,1089057.0,0
26413.0,26413.0,0
27703.0,27703.0,0
100.0,199.0,0
100.0,199.0,0
147877.0,147877.0,0
145723.0,145723.0,0
2371.0,2371.0,0
2022.0,2022.0,0
490.0,490.0,0
212.0,212.0,0
30945.0,30945.0,0
20266.0,20266.0,0
100.0,70425.0,0
100.0,46936.0,0
21946.0,21946.0,0
11452.0,11452.0,0
-13301.0,-13301.0,0
-4779.0,-4779.0,0
1.0,1.0,0
1.0,1.0,0
6.0,6.0,0
9.0,9.0,0
8032.0,8032.0,0
62884.0,62884.0,0
68196.0,68196.0,0
64446.0,64446.0,0
1770000.0,2402829.0,0
1770000.0,2393031.0,0
5184.0,5184.0,0
243.0,243.0,0
84929.0,84929.0,0
77669.0,77669.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
100.0,101014.0,0
100.0,85575.0,0
-200.0,-200.0,0
-200.0,-200.0,0
10006.0,10006.0,0
57795.0,57795.0,0
1.0,1.0,0
1.0,1.0,0
100.0,28163.0,0
100.0,40808.0,0
-2451.0,-2451.0,0
-2451.0,-2451.0,0
0.0,0.0,0
0.0,0.0,0
100.0,657.0,0
100.0,197.0,0
18.0,18.0,0
18.0,18.0,0
5637.0,5637.0,0
1188.0,1188.0,0
18342.0,18342.0,0
25745.0,25745.0,0
3417.0,3417.0,0
8178.0,8178.0,0
1.0,35499.0,0
1.0,52804.0,0
32689.0,32689.0,0
36656.0,36656.0,0
27225.0,27225.0,0
27225.0,27225.0,0
72588.0,72588.0,0
58757.0,58757.0,0
3884.0,3884.0,0
3884.0,3884.0,0
2.0,-3795.0,0
2.0,-4726.0,0
12644.0,12644.0,0
11142.0,11142.0,0
30000.0,3230579.0,0
30000.0,5715720.0,0
285911.0,285911.0,0
305241.0,305241.0,0
135.0,9774.0,0
135.0,5606.0,0
6.0,103423.0,0
6.0,95494.0,0
100.0,100.0,0
100.0,100.0,0
36775180.0,36775180.0,0
35269720.0,35269720.0,0
3240.0,3240.0,0
3756.0,3756.0,0
10110.0,10110.0,0
9961.0,9961.0,0
1000.0,261030.0,0
1000.0,138109.0,0
1.0,67025.0,0
1.0,23758.0,0
49.0,1535.0,0
49.0,228.0,0
80393.0,80393.0,0
77026.0,77026.0,0
1218.0,1218.0,0
418.0,418.0,0
100.0,225279.0,0
100.0,181860.0,0
0.0,0.0,0
0.0,0.0,0
53576.0,53576.0,0
38208.0,38208.0,0
31141.0,31141.0,0
66227.0,66227.0,0
-10800.0,-10800.0,0
-539.0,-539.0,0
2000.0,2000.0,0
2000.0,2000.0,0
100.0,49252.0,0
100.0,44593.0,0
102.0,135426.0,0
102.0,72026.0,0
